respondent_id,h1n1_vaccine,seasonal_vaccine
33308,0.009946508448935132,0.2545197187562066
33309,0.08488973931582178,0.4364646907995014
33310,0.0429338330969034,0.039754166377637075
33311,0.1148445606641091,0.3500913561055474
33312,0.014744151219148318,0.18170855374381428
33313,0.11996405849042684,0.37803815470484253
33314,0.06152110214901324,0.17850892080069414
33315,0.06702020759927278,0.21188856607034426
33316,0.042775307148189376,0.1712511532846573
33317,0.023637407195424537,0.5161935253034401
33318,0.18075474762884275,0.565699762560846
33319,0.19285722030403876,0.5445370543736199
33320,0.09016090574371098,0.14960375389134556
33321,0.05953043828997488,0.17715516046592014
33322,0.11153109032724833,0.08690369865801376
33323,0.08442580906400023,0.2870944302286828
33324,0.07415325247146026,0.11726883624578309
33325,0.18249000037883306,0.29148102970545664
33326,0.14067564407251215,0.1261639704192797
33327,0.10238789413106128,0.18069493717733048
33328,0.257860829517932,0.4102811908071978
33329,0.10646199852930933,0.19318098134286552
33330,0.13334918098922835,0.7493595404439465
33331,0.09514034951127882,0.3656540434586117
33332,0.26702589907528107,0.4252905578425331
33333,0.04058048700502211,0.08977695463827506
33334,0.12389512575336327,0.35620106010014757
33335,0.5338757747727039,0.7229411945735109
33336,0.09671151684229548,0.47455495156003114
33337,0.16242703167487504,0.5268517460250832
33338,0.021136364289015226,0.15047667144850663
33339,0.04701595892493072,0.11001823929125668
33340,0.06226767214447184,0.13584469213921582
33341,0.11142991078452774,0.3085406062014865
33342,0.6993147599815859,0.6129740637829078
33343,0.2218914822925756,0.9604022009310217
33344,0.45384255898086995,0.7343070181034975
33345,0.1498277881662676,0.29244644167346984
33346,0.06608512686071774,0.8417960501414931
33347,0.7147525918635184,0.6403455327685336
33348,0.1519245691396166,0.43130448972134827
33349,0.19360869282882406,0.5654083699173266
33350,0.07631337978492699,0.213605125707912
33351,0.16949791837276912,0.3292079183483474
33352,0.12852693120973724,0.40998278794364806
33353,0.10206429040423053,0.475809986996614
33354,0.5408094905044173,0.7835947115143816
33355,0.5795582956647113,0.8356064280566977
33356,0.1075663465333623,0.4515472135964961
33357,0.7351401200711271,0.7521135760093242
33358,0.4823997214302535,0.8315813974660149
33359,0.12534681147642007,0.8328263828251428
33360,0.02141948008269049,0.02033866991470978
33361,0.6093349324326364,0.518491072330893
33362,0.02441486888847295,0.03252457405119858
33363,0.10663841778337863,0.922310748095663
33364,0.07070868240953487,0.4666652811395472
33365,0.7244845735808729,0.8666069443417899
33366,0.08267666776903888,0.6091188085463708
33367,0.2729983022029102,0.804907832964908
33368,0.15778693935868962,0.45930428085017744
33369,0.1075650831720898,0.743974800301816
33370,0.0882331000915766,0.3447192532497628
33371,0.7676040742594035,0.8370921921392659
33372,0.10522414035151978,0.653081270399537
33373,0.11890956726641796,0.32959072741056256
33374,0.030009595558080547,0.04835405331686607
33375,0.07266307448141127,0.1937863140221196
33376,0.06496022163610128,0.5104226020413214
33377,0.2107021090500197,0.6418194869425645
33378,0.12187475650611515,0.33297233704786483
33379,0.21922068164495684,0.6752515594579432
33380,0.36330632735171353,0.5859497013120697
33381,0.3548469553678464,0.6499820906750323
33382,0.4366259212220738,0.5406318951138115
33383,0.040065447187234524,0.44188634460734855
33384,0.058221261146694486,0.6828742599431453
33385,0.24205065348390709,0.6139144427665956
33386,0.12184298562020505,0.20005279533709724
33387,0.010656547630658469,0.030713289116744712
33388,0.16738983656312478,0.7019642774542632
33389,0.09583796336233574,0.4433881642557113
33390,0.11446758679130319,0.9430054447190999
33391,0.22120690688923353,0.2795700673904937
33392,0.6145329793352249,0.9311952674711758
33393,0.22744127209752005,0.5451793416604598
33394,0.07534162454391219,0.24507668055428536
33395,0.22183025409860488,0.17432942308576838
33396,0.15223533586717944,0.1268918303622119
33397,0.028569496367390392,0.08425778643863713
33398,0.512402894072705,0.03735853396911461
33399,0.14840279149884775,0.333341277180143
33400,0.29999743840806886,0.7562442502110925
33401,0.011456968987891811,0.1441382357427355
33402,0.6891720881539823,0.6419824727821516
33403,0.09034219570040318,0.22528574039917046
33404,0.020097793909230822,0.07612759417937344
33405,0.25955960186911325,0.5439732211554096
33406,0.27146187742794625,0.6376460735529259
33407,0.8419576158483447,0.9084728718290378
33408,0.022838202114996552,0.06255015535442474
33409,0.12931361196705216,0.5123461073704856
33410,0.009087830555464114,0.06520039917538284
33411,0.07137662118615958,0.12434113802112914
33412,0.44144695774191894,0.7080864232021165
33413,0.09882330443530557,0.2827632411434686
33414,0.2536989424733384,0.7548016009869617
33415,0.35421902563761476,0.6503306365778712
33416,0.053511000671869126,0.17236421912248318
33417,0.27981868368112195,0.2869706489085517
33418,0.02113827495657993,0.11736501230503106
33419,0.689465195238,0.9416309423618721
33420,0.30988532151899145,0.3183551524328453
33421,0.08831884075865425,0.8410791573398767
33422,0.1616509152909188,0.9400072652299414
33423,0.07834120483953842,0.17249838508379747
33424,0.043284644065232344,0.1784580058369626
33425,0.03816529354086476,0.15105418083217553
33426,0.10410916529370245,0.3203853605604531
33427,0.06142405942369134,0.7535012988221528
33428,0.03472155448054755,0.0950116750893554
33429,0.10678776154293139,0.7151095698050357
33430,0.3440283841668944,0.3270871312190427
33431,0.40285435168839917,0.7175173269901957
33432,0.1631482600916231,0.37250358476542916
33433,0.9084921232152794,0.9504259493145705
33434,0.07454235465549036,0.732287637421164
33435,0.4989460057736956,0.6357768586048674
33436,0.1803225030974313,0.7513759309350713
33437,0.10072749405535777,0.4401455084657511
33438,0.04807387579452414,0.610060168762641
33439,0.0675632701456275,0.04760629303985706
33440,0.09172031066214717,0.8214582589712184
33441,0.10501219670527218,0.2851969844196349
33442,0.11919866489922866,0.7153412182421454
33443,0.10305353475804646,0.24934585551067318
33444,0.1013340717758523,0.7713492092520523
33445,0.0714345875929006,0.19900006706051088
33446,0.6573006517168258,0.7317127066319262
33447,0.26232407017458903,0.7282819653961673
33448,0.1138295422508075,0.9214792883700461
33449,0.06623994654229737,0.2701351351956296
33450,0.10604968029757834,0.4523211108089722
33451,0.06841756107801375,0.27470436217624605
33452,0.06860642039400096,0.8716828254614967
33453,0.2545959227083995,0.38452554977352543
33454,0.6142021496778206,0.8664461786983515
33455,0.12399801608574616,0.9133023209538644
33456,0.2073510640361423,0.4252013092686095
33457,0.11929676878415614,0.5263634767869586
33458,0.6173566967082088,0.8372755157530674
33459,0.09423436883708707,0.3956376405983864
33460,0.08645445471025397,0.31600456294557056
33461,0.17640570308261566,0.6827921068815717
33462,0.33898050734395013,0.6369675836327191
33463,0.01106261682689613,0.07414662325996457
33464,0.10679082984483176,0.7119473356267013
33465,0.21849042008316535,0.6218899763551815
33466,0.30257455847156794,0.50546440546619
33467,0.7145379558713346,0.8806424033935019
33468,0.2287582895106818,0.5565428677124967
33469,0.11560675113736564,0.8271897870232211
33470,0.09805843366997424,0.2650721314773744
33471,0.027871875462391376,0.09663295463566823
33472,0.6625203304852499,0.8202513379458839
33473,0.29575753549616096,0.5597215502518262
33474,0.10803074343372793,0.3058912213599335
33475,0.014504323049663674,0.2020477682681612
33476,0.0785559833933721,0.32038209806710705
33477,0.5747395983385045,0.16784394056547144
33478,0.22636644071986672,0.678688640947169
33479,0.2585381927634224,0.41142177205430885
33480,0.013973478993581763,0.0584539275416928
33481,0.29328422678860455,0.9419476925878714
33482,0.07831742098298806,0.3075837662798876
33483,0.004469733460194786,0.010741538865801144
33484,0.059059402501954315,0.13472458327771605
33485,0.052925294097690756,0.1353589388327313
33486,0.40158415390191,0.7289089523132254
33487,0.05588376815709978,0.17825601689512113
33488,0.5079171044832143,0.8251957222945271
33489,0.05527878800101653,0.5516743680153295
33490,0.2477464231762624,0.6151046225779784
33491,0.011379862889585066,0.7744734372832968
33492,0.09655250489860702,0.47939586534826995
33493,0.18898808433594103,0.5770440393926741
33494,0.9242520989934774,0.940530107195228
33495,0.12423647402834273,0.32090052253683815
33496,0.09439599996273815,0.4044225114005431
33497,0.12414788587265757,0.27992122504709666
33498,0.10167546581790352,0.2371512243994789
33499,0.08614739822542429,0.7828879919914988
33500,0.16718070626546247,0.6070056550767116
33501,0.032841960605322414,0.10723618092586833
33502,0.034807870584605716,0.2380579451959562
33503,0.23195545714237462,0.22315358695650156
33504,0.018750286880269,0.05150992189702677
33505,0.2347544173106056,0.317174057152761
33506,0.23870362510283874,0.20012045600503753
33507,0.1256087512611371,0.4185760459709697
33508,0.24195332416225404,0.6468287514788275
33509,0.25827338893853435,0.34616212905435667
33510,0.6759772238214765,0.7838002677693974
33511,0.47571050926021785,0.8241205398799281
33512,0.16767054501291703,0.6924752115076032
33513,0.029033133290861324,0.7174568972071846
33514,0.13931430671070263,0.819386352938824
33515,0.2783031588091885,0.6867144796975989
33516,0.011891740832498738,0.15257130491018267
33517,0.1238881347094239,0.7220019220436343
33518,0.04637214278346416,0.6401757018318136
33519,0.2794826541921307,0.3407653568230411
33520,0.039352088550468296,0.30079450268541363
33521,0.1006126629883656,0.09989752474312179
33522,0.04347168677086004,0.12599658591148177
33523,0.06272606593600326,0.04690153154915329
33524,0.09148405618490531,0.10958786493898587
33525,0.11444519512537424,0.2686617471246677
33526,0.3342573120301701,0.595548762560951
33527,0.6326052619331907,0.8622588342367378
33528,0.10316215785012603,0.8321203341355029
33529,0.09775696815258826,0.31353690185229544
33530,0.05039565082144782,0.12946638119881654
33531,0.24217435038993987,0.3897216492809297
33532,0.04437034840893489,0.1749254265302501
33533,0.007188043075616106,0.021101218139193665
33534,0.019971891853680587,0.03790817544514768
33535,0.11755303557145072,0.22167414638460645
33536,0.09632778173148017,0.3399327325390448
33537,0.24660147013469474,0.5673793213694083
33538,0.08437407102866101,0.03903387848314001
33539,0.1231662636433492,0.208952214284336
33540,0.03674198302694778,0.13554950710543281
33541,0.1184307624977238,0.18734358821903732
33542,0.09453451845259697,0.2163294359283938
33543,0.13793438381283707,0.14990061349604375
33544,0.07482624529439888,0.06917685828170446
33545,0.3028766795270861,0.75937814397954
33546,0.11728587101575765,0.8367467445312307
33547,0.05949798105137514,0.2848123932614621
33548,0.10268963591007363,0.3117787981996291
33549,0.05877475449513327,0.12977644652972772
33550,0.07857615363856113,0.7397165238828647
33551,0.02817067991304686,0.4666034819971963
33552,0.18556562746247576,0.47927775163193437
33553,0.047538769554736036,0.08801642639686524
33554,0.07134660661570191,0.5998254422122634
33555,0.23619016526801206,0.4378614074411894
33556,0.06846355824072373,0.852439086743877
33557,0.34059427952452404,0.9212747767081926
33558,0.11933462822178396,0.39310107589572096
33559,0.04588618626423461,0.2729260483936056
33560,0.08558802702726145,0.4014581993391734
33561,0.10666452010791785,0.24066129078283846
33562,0.18999354763731324,0.48505067849967254
33563,0.00871891532193649,0.2823767418512037
33564,0.13820354069935792,0.6201805107956955
33565,0.09489335001727522,0.26281102496709363
33566,0.22351467484397025,0.5372846713387643
33567,0.1042592831960182,0.24987282047526896
33568,0.13146730272779678,0.07596988949828207
33569,0.0804213631823229,0.41678600653999437
33570,0.42458000488043063,0.8775440423389759
33571,0.32725133685417523,0.5867192241342187
33572,0.05928217665324087,0.32642039888725927
33573,0.04095703652929007,0.04681218246691071
33574,0.2582830062192743,0.3328759730390591
33575,0.08745692202205219,0.3118162256588201
33576,0.4330318019779954,0.760938434803144
33577,0.2679307855895982,0.2616742605416755
33578,0.13764334303901773,0.1336584872588563
33579,0.10203740829374691,0.3581485295058404
33580,0.029526627948350308,0.3137453184662814
33581,0.16412052777355696,0.7513493085483716
33582,0.3422756053360536,0.709983255511634
33583,0.2681231586704494,0.18627205658922377
33584,0.7453198160045755,0.6001416733311612
33585,0.5594191873329051,0.7240880552493084
33586,0.05079985070713515,0.05099333413510481
33587,0.12416987503493175,0.31032052985175923
33588,0.022187402279084976,0.03788465209308737
33589,0.045722298038058135,0.053891765655729104
33590,0.046969882057137834,0.2723514845465648
33591,0.12089509505141958,0.12496436415698049
33592,0.009265542878644561,0.06011428512477358
33593,0.48180133906449796,0.3208309311514887
33594,0.2346661836446535,0.49467063566773234
33595,0.1349583269828791,0.8469043781667364
33596,0.04142937916269555,0.7113042515693352
33597,0.4290255536235495,0.6340128331332605
33598,0.569156174731273,0.8197159437780234
33599,0.04062345103171089,0.5609805663924705
33600,0.08948060214333103,0.16023817715356553
33601,0.49072371387826663,0.14248177252030753
33602,0.38560267456230857,0.49942016098424263
33603,0.05584630304808711,0.6391002657886857
33604,0.3884573449573582,0.7241160465992488
33605,0.1589365071756329,0.22325733775234852
33606,0.48204975931603333,0.760633564170876
33607,0.7009480511562203,0.8179416761985928
33608,0.039232935267470355,0.21258752441431822
33609,0.10343452276991208,0.5021096489695834
33610,0.12542269106074236,0.7426017582986522
33611,0.43565675632412915,0.038541469328417316
33612,0.18978125575800642,0.662364750326794
33613,0.5225998591852244,0.5885347954987284
33614,0.6329855830746308,0.30216927061994786
33615,0.015093646562231573,0.5286648505959944
33616,0.5632272113988448,0.8853003132689105
33617,0.06554105920378911,0.06910845919584749
33618,0.07202214033869307,0.7310143665771651
33619,0.1112563664519758,0.614767541340741
33620,0.008798341739120969,0.006276795192692087
33621,0.09592894641112315,0.7302244172045411
33622,0.5763603074330279,0.8739588513416536
33623,0.0732591838719475,0.4525678504520255
33624,0.039878016972240776,0.20460703666959756
33625,0.05529538763409944,0.2000370241272154
33626,0.23472618716409677,0.24994519984136576
33627,0.08065829964899154,0.21118390516727323
33628,0.1070229341420528,0.880104716599085
33629,0.2031561963051619,0.47723590855935005
33630,0.0562228172494631,0.7970516285764734
33631,0.06937893342058667,0.4511622254316978
33632,0.11429808991952885,0.2916063867509174
33633,0.06413912965715961,0.07870091888558252
33634,0.12726046457630838,0.12840117224964273
33635,0.056229593960387,0.1256266735121272
33636,0.11066823632652206,0.8934371935977343
33637,0.3847619781717666,0.8510013989424451
33638,0.02308496949806999,0.23425218760941915
33639,0.11066823632652206,0.8934371935977343
33640,0.4495163056241686,0.5410695188814587
33641,0.3260791614936037,0.2245876014486073
33642,0.11324072448907088,0.17014354718076344
33643,0.12457242682624715,0.31559080951772156
33644,0.4610380853602896,0.7885411313829931
33645,0.30745706609293677,0.9191655089181797
33646,0.01744189829096613,0.02685518314153716
33647,0.6264057155406002,0.40700771660526097
33648,0.5967142163432534,0.895949608505627
33649,0.10810776603877444,0.24947049774412192
33650,0.48368403472174626,0.11715277983802166
33651,0.19020350733543762,0.5789602632111418
33652,0.021072230998449622,0.03933404387031576
33653,0.0725224079448147,0.1836810086203481
33654,0.11330853408191673,0.5528293899448063
33655,0.03601457053601209,0.05224915321847337
33656,0.023357872729295525,0.04670778961427122
33657,0.1367640383592197,0.35544844062238884
33658,0.7803970465213672,0.8887620834453931
33659,0.14028453805884825,0.15099601937851412
33660,0.33136353825177994,0.769374959321811
33661,0.18520724631508528,0.7064719270078869
33662,0.7375454487104337,0.8388222651996553
33663,0.09886252220945897,0.29752054390320765
33664,0.08500133268292967,0.18699738221952164
33665,0.2364182419890652,0.7801761818805992
33666,0.11315064338941139,0.5814490748747962
33667,0.03316486499695476,0.37269103525217906
33668,0.6318763491418816,0.7967050310568268
33669,0.1888916025484298,0.448121196015783
33670,0.08948756803309624,0.5172632338456344
33671,0.08810768326672752,0.8644855252524132
33672,0.36256418529784307,0.502767562122141
33673,0.07684219874395552,0.06275266157821634
33674,0.019413732290897826,0.30273209374933924
33675,0.06613360906265948,0.8457231767250942
33676,0.3261351018197344,0.30681138549158116
33677,0.07726119429653892,0.08957146090332684
33678,0.0315462398645181,0.07972566064038993
33679,0.021711938149690378,0.26586367508835523
33680,0.15338875573041683,0.9221990157968891
33681,0.14616859831647708,0.7981157381423737
33682,0.031166235015694908,0.09457554236928578
33683,0.06241693473021303,0.2206388283346432
33684,0.383113860713088,0.8682425756633406
33685,0.1185379538924736,0.3740364112158631
33686,0.05406278977835348,0.24887406382493932
33687,0.4409723618478732,0.6782737179831408
33688,0.10645741723433196,0.3254428871443989
33689,0.14243482711293987,0.4969840332776125
33690,0.3137357482292865,0.22255647206172183
33691,0.0407642768431649,0.1724476216087452
33692,0.08200255596040143,0.2938640573074669
33693,0.30432808977278714,0.598337540124034
33694,0.43102960648321387,0.8777447114271223
33695,0.12892061546479475,0.3563026829295513
33696,0.44756863543150527,0.6929296423507424
33697,0.17580327546327534,0.5730368033815185
33698,0.25437528913268,0.46969293651067356
33699,0.4151212243623118,0.5324866289777016
33700,0.17632142483629534,0.3647109032632482
33701,0.014390003392686973,0.1205805704032192
33702,0.1784673480748288,0.9538067229000505
33703,0.23951243355230936,0.43807509448175613
33704,0.02685158919008229,0.24789403675116503
33705,0.11798588276780118,0.23908383930221036
33706,0.1545830008489188,0.6508405957597344
33707,0.07136247605703255,0.15453683015372344
33708,0.11169557798418361,0.2957057942058456
33709,0.09106352568410767,0.3102296081806666
33710,0.2377391030720992,0.5232172629847613
33711,0.16671094357673596,0.43876664922714587
33712,0.0799691794439348,0.31879092305464823
33713,0.0674770781499775,0.44665105019206053
33714,0.26236243449417884,0.43385952335214284
33715,0.15132244364898217,0.911244257950307
33716,0.7710331961543787,0.8480454652006134
33717,0.13524047445245302,0.37986492382682713
33718,0.026357180039459714,0.09910308107160673
33719,0.05873486705480657,0.2697712200834861
33720,0.03176241531776108,0.05788407245220592
33721,0.1598155453071126,0.19301000159657505
33722,0.07524920745196713,0.4429676077884916
33723,0.8063163482656989,0.917191183425405
33724,0.0667892141737609,0.9446032346073588
33725,0.07521595013162848,0.6612963261147482
33726,0.11749277546681665,0.23796619801100394
33727,0.23779998211482697,0.27069402953621396
33728,0.1587631202714688,0.9382933361872443
33729,0.3074278700693381,0.27374822093995455
33730,0.045332189223343936,0.06478007374639551
33731,0.06168358901546644,0.4592867739496186
33732,0.11799589334873734,0.32153158034003004
33733,0.059640327944619834,0.2976474071917344
33734,0.5355801408836912,0.7033003863322338
33735,0.01416123655567998,0.07522304756059857
33736,0.11000338183450666,0.29782270401193045
33737,0.13028205936884624,0.7774719409381369
33738,0.7431976778693158,0.7534709337415914
33739,0.06370589432770064,0.1866292766055186
33740,0.12827452891045338,0.8676497892460718
33741,0.4553329528631927,0.2341035938540941
33742,0.19753628178063837,0.5199466121842892
33743,0.12976558776341834,0.9186754822509015
33744,0.5186363984539437,0.16945657673670955
33745,0.13497112520332608,0.312642530402358
33746,0.11659082601583261,0.6375738710140983
33747,0.12804195004322902,0.21311651048504937
33748,0.11359458659720346,0.9455835918270029
33749,0.9239465521888812,0.9638678894998467
33750,0.4455466938276171,0.5041745294521385
33751,0.7802129316412721,0.8522527821554331
33752,0.46818049252229205,0.4348149111324523
33753,0.030287238382787143,0.27609145061654816
33754,0.5560599694007977,0.8219154709043844
33755,0.22208648287732258,0.26656770040494704
33756,0.10997504134933343,0.19480078380402602
33757,0.33724422792216585,0.47099079438694663
33758,0.585471413589564,0.8300678385264858
33759,0.052755516236597154,0.13257075114439631
33760,0.07146298057188451,0.30878209108661964
33761,0.14852860979558516,0.2046102648495417
33762,0.44485102631922335,0.5877010144231753
33763,0.4046252369806748,0.5403620163792825
33764,0.35709672222950783,0.3548134986909627
33765,0.20426126807327508,0.6515444048220849
33766,0.010480618287970136,0.2645330618068561
33767,0.09591569599733006,0.4722371240861571
33768,0.7036518576212846,0.15970407071171497
33769,0.1319779784387525,0.3317726740365601
33770,0.438111270097304,0.5916817882125989
33771,0.22327580891530727,0.16360492879527244
33772,0.09386567618188194,0.048613391784910615
33773,0.134811031561267,0.6650438503242563
33774,0.061307109778063515,0.25189362573942337
33775,0.05950406914111783,0.21970865571811493
33776,0.573824370885978,0.7719584975345373
33777,0.1514523708707044,0.5040208658476603
33778,0.042998902326134646,0.3449830155997865
33779,0.0704082199560639,0.8333456970181644
33780,0.02859543381644637,0.35685028835009963
33781,0.023632028722870638,0.050502901183050654
33782,0.02239825190255357,0.12530368290318045
33783,0.09487454083501685,0.7066193543465948
33784,0.06048677313602725,0.1945904278916467
33785,0.1003411455739856,0.3119378433373673
33786,0.14912342419766503,0.29562096980249014
33787,0.08573415939620145,0.47487018206590764
33788,0.18534627549078478,0.6231154886224883
33789,0.05544468265390769,0.2706033008408168
33790,0.11817692167979879,0.19825737060341747
33791,0.047659547034387975,0.2973321136635842
33792,0.014703303430542844,0.06201205606533965
33793,0.43409254160042815,0.7229464079121678
33794,0.10067627698196648,0.15848700237470206
33795,0.7535507280711432,0.9490822785624904
33796,0.5670680028655153,0.5575285028247123
33797,0.22079698612105883,0.6402465989163051
33798,0.03427683378729501,0.8029923776945712
33799,0.26351473486199684,0.8551867518604849
33800,0.1533057497182133,0.3270466758033748
33801,0.10684383986950874,0.8777410077953334
33802,0.10694366204607252,0.15953495593728576
33803,0.25877037514477774,0.7480172725023877
33804,0.06590069422875139,0.18645751715304273
33805,0.8612940270676649,0.8979820158970362
33806,0.0323514098932084,0.10793604445402658
33807,0.15219737161071775,0.7100959313381388
33808,0.08121211444748275,0.16455449304500006
33809,0.050681479641356685,0.0902206313750963
33810,0.23968768540907623,0.5028081790782839
33811,0.13039253205913048,0.2228050172966149
33812,0.005273165037638905,0.02986255244429817
33813,0.6319051147757873,0.5585754943727634
33814,0.0796084102624773,0.18494114623390492
33815,0.2421204455362541,0.9197034826099486
33816,0.10762247588731938,0.6867504776050565
33817,0.16023096831225211,0.2663472521416412
33818,0.6717605566547376,0.7232812818866018
33819,0.9085629298850085,0.8767632291652906
33820,0.030228678477634996,0.12500208473669655
33821,0.4012522668659688,0.9508419839751429
33822,0.1618748745662064,0.639970810506843
33823,0.06435378016835944,0.16617095018367334
33824,0.11451449075406406,0.2983536927518476
33825,0.16916591615231658,0.544078760033705
33826,0.17221615942911425,0.3761254790804576
33827,0.18239398060908274,0.2270939618191862
33828,0.6391894294561997,0.44603793973820943
33829,0.576427910927151,0.6935492466576128
33830,0.3429776778127488,0.6685207766108506
33831,0.4378032113635844,0.8333313536100727
33832,0.6569843966911826,0.8059562298478041
33833,0.04966908978984771,0.4213894429110733
33834,0.007254273206923396,0.031303035869427426
33835,0.02929734001035923,0.06969385407993425
33836,0.012113045160447136,0.09256336497167247
33837,0.05465642108606752,0.3180348186774713
33838,0.021134906067917323,0.14470603457766162
33839,0.0844886039066983,0.029571442910488813
33840,0.06795517196349687,0.2035492242224761
33841,0.7033959960593289,0.8195609727692902
33842,0.05865653818264417,0.04190716087750767
33843,0.06170743117511463,0.09992660403665173
33844,0.21029688664577126,0.5273238837807561
33845,0.3561967315769282,0.76712664309056
33846,0.049542462234313085,0.24217347311880058
33847,0.1771699790243495,0.4821729472012824
33848,0.03839405353089136,0.46098170743384037
33849,0.15472311482391035,0.06685855740617468
33850,0.07729565115976829,0.16601407489118356
33851,0.02773800893820735,0.3236985449385036
33852,0.4389793450076679,0.6102308902759065
33853,0.060340204125879295,0.839599047263269
33854,0.007434283586195417,0.04574691834746453
33855,0.5318825211649862,0.9081662191385024
33856,0.026700631045400082,0.14611649552431316
33857,0.03229020019957205,0.7606613948408469
33858,0.13606654726113526,0.3752379950048673
33859,0.11414020318976958,0.2932479312825665
33860,0.07383310431676934,0.045208292556000354
33861,0.4076772128222882,0.2874902778217595
33862,0.08952536591285466,0.8015605962097745
33863,0.04736466254560136,0.19580956459620483
33864,0.16217577732676855,0.951830797503547
33865,0.035012256283211945,0.11018352353766782
33866,0.5025085629082248,0.7056149203348357
33867,0.2973278664591924,0.21124809713190865
33868,0.056140875244612434,0.28703505423959647
33869,0.020862016950384314,0.0741225878512546
33870,0.0646655375868777,0.15938920492523204
33871,0.06533935388785816,0.7953707002589946
33872,0.3130986962888664,0.7175469812215441
33873,0.027791152937289815,0.1689797070809779
33874,0.19478923166177958,0.3071899562091964
33875,0.8057304950106837,0.9189575069854973
33876,0.03325424715370777,0.017665232324212212
33877,0.5012973931426138,0.7163632084431002
33878,0.39912908337632996,0.6802740435361796
33879,0.07551798284794636,0.20886588868956574
33880,0.0609747252352674,0.17147698132913283
33881,0.015054075303663482,0.37107603200807915
33882,0.0967345536005333,0.2313211105919308
33883,0.14999597947471266,0.2750943970993491
33884,0.18268557774985955,0.3476749675745288
33885,0.13190489165572863,0.7705757143537695
33886,0.13488049868471383,0.5356667564317131
33887,0.17603318543255106,0.20641780818829983
33888,0.19204081478337826,0.4223100831572803
33889,0.18550551241058952,0.5217317521184668
33890,0.187480187213031,0.5165561030990087
33891,0.18267167622191002,0.9596261335893207
33892,0.6053099311477587,0.8670473808093232
33893,0.11701918541163184,0.32478325874257913
33894,0.8167373246579079,0.9451492534462294
33895,0.13896957551606784,0.19600325876546887
33896,0.16254825478695276,0.7662883026974892
33897,0.05211039375862351,0.154358084740652
33898,0.05824467299923593,0.5376824797546815
33899,0.12012779362241713,0.21963787969335505
33900,0.06574730515115881,0.16242513618379517
33901,0.04307625567910441,0.17543910298220894
33902,0.11856768060017207,0.6673119195130348
33903,0.16897332269793255,0.2088352497997361
33904,0.10561681224272047,0.8533098030604991
33905,0.12874412870032773,0.3834731141874443
33906,0.515069618167929,0.5769678325668143
33907,0.10463631338783942,0.7567078404043832
33908,0.03852225062051312,0.22136082471279167
33909,0.06290894380079043,0.9327135954608701
33910,0.6580754029025404,0.6864802307199759
33911,0.27781437489421307,0.546584649636899
33912,0.08903792025600692,0.11063028940470937
33913,0.47038576977113805,0.8599092509427761
33914,0.06160693086772965,0.24825427924045645
33915,0.7966681989202182,0.9468735053481919
33916,0.6756503194411114,0.8168354555768658
33917,0.014913343758187982,0.2374598964710188
33918,0.1300394691836414,0.16730699303164212
33919,0.07989757833622581,0.21862086674047695
33920,0.8386388636670157,0.851597863264199
33921,0.19974970518490984,0.5380081867248152
33922,0.30787806406120166,0.6549540847259275
33923,0.277720838139831,0.5326473897106028
33924,0.05675336498480315,0.34582278679912526
33925,0.06179068983430127,0.17501466215587647
33926,0.02217169484962781,0.6495681437793615
33927,0.45567920935609596,0.5683617559467009
33928,0.0797984165113808,0.16820059468398746
33929,0.050955302495659605,0.04956285617832028
33930,0.36009179416760756,0.7839001608892512
33931,0.03820254756180533,0.6124056273937734
33932,0.4257245200577953,0.1395103238607122
33933,0.734486735764732,0.8381993658733192
33934,0.2976187702347268,0.8984703837809116
33935,0.0842732109123748,0.34290739409329657
33936,0.08553443853061271,0.847034795927364
33937,0.2100464409665562,0.529037750898188
33938,0.6184467699074864,0.9197256723490925
33939,0.7548904221526687,0.7809988151052316
33940,0.07740694586099539,0.04272498610491053
33941,0.09945713158281463,0.3326459737401666
33942,0.07281596106100566,0.22152865026569657
33943,0.18599876758829487,0.44817249281973015
33944,0.04311516254680122,0.03118315322246001
33945,0.13139195749074403,0.7012183812610532
33946,0.05746815532166036,0.8643625431398061
33947,0.143571002769967,0.28886301639125733
33948,0.10786418016715962,0.2901391766732317
33949,0.7547808619663581,0.9342311803916146
33950,0.038242033830936814,0.11870509865927799
33951,0.13431740161031994,0.7673477997443832
33952,0.030233010943234707,0.1060489084680633
33953,0.06059957599323849,0.5074423858797138
33954,0.7963865629346512,0.924606445534983
33955,0.7016833992001843,0.7946291205792786
33956,0.017754705106113666,0.09511179770072474
33957,0.10636414220372561,0.35652352617606287
33958,0.06742795321950573,0.1687254651639441
33959,0.34520806920188585,0.6640621127220587
33960,0.07285029770202314,0.07647861536082536
33961,0.04396563749071393,0.1136568375842834
33962,0.30367284659776783,0.9095051133070936
33963,0.010641922861444896,0.05331249321630226
33964,0.016421248062723756,0.6242568778656542
33965,0.6744415041180125,0.823236710967359
33966,0.535734795477009,0.5554920766082213
33967,0.15947139012445363,0.398859487251291
33968,0.3542339856553463,0.6426253082318794
33969,0.22999295668282038,0.6051005030763145
33970,0.1261499556568743,0.42136745315353474
33971,0.11068991876230395,0.3840786253851308
33972,0.20532215298579476,0.5971358858641435
33973,0.10791384689123894,0.257981580072435
33974,0.024459415567778822,0.18713563133391672
33975,0.0493582632403439,0.0934717930923002
